ID_powiatu,year,p2617-krajowy-przyjazdy
023016028000,2015,0
023016028000,2016,0
023016028000,2017,0
023016028000,2018,0
023016028000,2019,0
023016028000,2020,0
023016031000,2007,0
023016031000,2008,0
023016031000,2009,0
023016031000,2010,0
023016031000,2011,0
023016031000,2012,0
023016031000,2013,0
023016031000,2014,0
023016031000,2015,0
023016031000,2016,0
023016031000,2017,0
023016031000,2018,0
023016031000,2019,0
023016031000,2020,0
023016116000,2007,0
023016116000,2008,0
023016116000,2009,0
023016116000,2010,0
023016116000,2011,0
023016116000,2012,0
023016116000,2013,0
023016116000,2014,0
023016116000,2015,0
023016116000,2016,0
023016116000,2017,0
023016116000,2018,0
023016116000,2019,0
023016116000,2020,0
023016121000,2007,0
023016121000,2008,0
023016121000,2009,0
023016121000,2010,0
023016121000,2011,0
023016121000,2012,0
023016121000,2013,0
023016121000,2014,0
023016121000,2015,0
023016121000,2016,0
023016121000,2017,0
023016121000,2018,0
023016121000,2019,0
023016121000,2020,0
023016124000,2007,0
023016124000,2008,0
023016124000,2009,0
023016124000,2010,0
023016124000,2011,0
023016124000,2012,0
023016124000,2013,0
023016124000,2014,0
023016124000,2015,0
023016124000,2016,0
023016124000,2017,0
023016124000,2018,0
023016124000,2019,0
023016124000,2020,0
023016125000,2007,0
023016125000,2008,0
023016125000,2009,0
023016125000,2010,0
023016125000,2011,0
023016125000,2012,0
023016125000,2013,0
023016125000,2014,0
023016125000,2015,0
023016125000,2016,0
023016125000,2017,0
023016125000,2018,0
023016125000,2019,0
023016125000,2020,0
023016126000,2007,0
023016126000,2008,0
023016126000,2009,0
023016126000,2010,0
023016126000,2011,0
023016126000,2012,0
023016126000,2013,0
023016126000,2014,0
023016126000,2015,0
023016126000,2016,0
023016126000,2017,0
023016126000,2018,0
023016126000,2019,0
023016126000,2020,0
023016264000,2007,0
023016264000,2008,0
023016264000,2009,0
023016264000,2010,0
023016264000,2011,0
023016264000,2012,0
023016264000,2013,0
023016264000,2014,0
023016264000,2015,0
023016264000,2016,0
023016264000,2017,0
023016264000,2018,0
023016264000,2019,0
023016264000,2020,0
023216301000,2007,0
023216301000,2008,0
023216301000,2009,0
023216301000,2010,0
023216301000,2011,0
023216301000,2012,0
023216301000,2013,0
023216301000,2014,0
023216301000,2015,0
023216301000,2016,0
023216301000,2017,0
023216301000,2018,0
023216301000,2019,0
023216301000,2020,0
023216308000,2007,0
023216308000,2008,0
023216308000,2009,4
023216308000,2010,0
023216308000,2011,0
023216308000,2012,0
023216308000,2013,0
023216308000,2014,0
023216308000,2015,0
023216308000,2016,0
023216308000,2017,0
023216308000,2018,14
023216308000,2019,0
023216308000,2020,0
023216309000,2007,0
023216309000,2008,0
023216309000,2009,0
023216309000,2010,0
023216309000,2011,0
023216309000,2012,0
023216309000,2013,0
023216309000,2014,0
023216309000,2015,0
023216309000,2016,0
023216309000,2017,0
023216309000,2018,0
023216309000,2019,0
023216309000,2020,0
023216313000,2007,0
023216313000,2008,0
023216313000,2009,0
023216313000,2010,0
023216313000,2011,0
023216313000,2012,0
023216313000,2013,0
023216313000,2014,0
023216313000,2015,0
023216313000,2016,0
023216313000,2017,0
023216313000,2018,0
023216313000,2019,0
023216313000,2020,0
023216361000,2007,0
023216361000,2008,0
023216361000,2009,0
023216361000,2010,0
023216361000,2011,0
023216361000,2012,0
023216361000,2013,0
023216361000,2014,0
023216361000,2015,0
023216361000,2016,0
023216361000,2017,0
023216361000,2018,0
023216361000,2019,0
023216361000,2020,0
023216402000,2007,0
023216402000,2008,0
023216402000,2009,0
023216402000,2010,0
023216402000,2011,0
023216402000,2012,0
023216402000,2013,0
023216402000,2014,0
023216402000,2015,0
023216402000,2016,0
023216402000,2017,0
023216402000,2018,0
023216402000,2019,0
023216402000,2020,0
023216403000,2007,0
023216403000,2008,0
023216403000,2009,0
023216403000,2010,0
023216403000,2011,0
023216403000,2012,0
023216403000,2013,0
023216403000,2014,0
023216403000,2015,0
023216403000,2016,0
023216403000,2017,0
023216403000,2018,0
023216403000,2019,0
023216403000,2020,0
023216410000,2007,0
023216410000,2008,0
023216410000,2009,0
023216410000,2010,0
023216410000,2011,0
023216410000,2012,0
023216410000,2013,0
023216410000,2014,0
023216410000,2015,0
023216410000,2016,0
023216410000,2017,0
023216410000,2018,0
023216410000,2019,0
023216410000,2020,0
023216412000,2007,0
023216412000,2008,0
023216412000,2009,0
023216412000,2010,0
023216412000,2011,0
023216412000,2012,0
023216412000,2013,0
023216412000,2014,0
023216412000,2015,0
023216412000,2016,0
023216412000,2017,0
023216412000,2018,0
023216412000,2019,0
023216412000,2020,0
023216415000,2007,0
023216415000,2008,0
023216415000,2009,0
023216415000,2010,0
023216415000,2011,0
023216415000,2012,0
023216415000,2013,0
023216415000,2014,0
023216415000,2015,0
023216415000,2016,0
023216415000,2017,0
023216415000,2018,0
023216415000,2019,0
023216415000,2020,0
023216416000,2007,0
023216416000,2008,0
023216416000,2009,0
023216416000,2010,0
023216416000,2011,0
023216416000,2012,0
023216416000,2013,0
023216416000,2014,0
023216416000,2015,0
023216416000,2016,0
023216416000,2017,0
023216416000,2018,0
023216416000,2019,0
023216416000,2020,0
023216417000,2007,0
023216417000,2008,0
023216417000,2009,0
023216417000,2010,0
023216417000,2011,0
023216417000,2012,0
023216417000,2013,0
023216417000,2014,0
023216417000,2015,0
023216417000,2016,0
023216417000,2017,0
023216417000,2018,0
023216417000,2019,0
023216417000,2020,0
023216418000,2007,0
023216418000,2008,0
023216418000,2009,0
023216418000,2010,0
023216418000,2011,0
023216418000,2012,0
023216418000,2013,0
023216418000,2014,0
023216418000,2015,0
023216418000,2016,0
023216418000,2017,0
023216418000,2018,0
023216418000,2019,0
023216418000,2020,0
023216562000,2007,7
023216562000,2008,14676
023216562000,2009,16127
023216562000,2010,15364
023216562000,2011,12987
023216562000,2012,9561
023216562000,2013,10942
023216562000,2014,415
023216562000,2015,9
023216562000,2016,8
023216562000,2017,217
023216562000,2018,4426
023216562000,2019,2418
023216562000,2020,361
023216604000,2007,0
023216604000,2008,0
023216604000,2009,42
023216604000,2010,0
023216604000,2011,0
023216604000,2012,0
023216604000,2013,0
023216604000,2014,0
023216604000,2015,0
023216604000,2016,0
023216604000,2017,0
023216604000,2018,0
023216604000,2019,99
023216604000,2020,0
023216605000,2007,0
023216605000,2008,0
023216605000,2009,0
023216605000,2010,0
023216605000,2011,0
023216605000,2012,0
023216605000,2013,0
023216605000,2014,0
023216605000,2015,0
023216605000,2016,0
023216605000,2017,0
023216605000,2018,0
023216605000,2019,0
023216605000,2020,0
023216606000,2007,0
023216606000,2008,0
023216606000,2009,0
023216606000,2010,0
023216606000,2011,0
023216606000,2012,0
023216606000,2013,0
023216606000,2014,0
023216606000,2015,0
023216606000,2016,0
023216606000,2017,0
023216606000,2018,0
023216606000,2019,0
023216606000,2020,0
023216607000,2007,5522
023216607000,2008,7144
023216607000,2009,363
023216607000,2010,364
023216607000,2011,413
023216607000,2012,576
023216607000,2013,324
023216607000,2014,292
023216607000,2015,577
023216607000,2016,195
023216607000,2017,85
023216607000,2018,0
023216607000,2019,14085
023216607000,2020,0
023216611000,2007,0
023216611000,2008,8
023216611000,2009,40
023216611000,2010,1
023216611000,2011,136
023216611000,2012,0
023216611000,2013,384
023216611000,2014,7
023216611000,2015,6
023216611000,2016,0
023216611000,2017,105
023216611000,2018,80
023216611000,2019,65
023216611000,2020,0
023216614000,2007,0
023216614000,2008,0
023216614000,2009,0
023216614000,2010,0
023216614000,2011,0
023216614000,2012,0
023216614000,2013,0
023216614000,2014,0
023216614000,2015,0
023216614000,2016,0
023216614000,2017,0
023216614000,2018,0
023216614000,2019,0
023216614000,2020,0
023216663000,2007,878
023216663000,2008,21916
023216663000,2009,17523
023216663000,2010,15187
023216663000,2011,17894
023216663000,2012,10070
023216663000,2013,11419
023216663000,2014,437
023216663000,2015,79
023216663000,2016,71
023216663000,2017,23
023216663000,2018,4472
023216663000,2019,18243
023216663000,2020,1780
030210101000,2007,0
030210101000,2008,0
030210101000,2009,0
030210101000,2010,0
030210101000,2011,0
030210101000,2012,0
030210101000,2013,0
030210101000,2014,0
030210101000,2015,0
030210101000,2016,0
030210101000,2017,0
030210101000,2018,0
030210101000,2019,0
030210101000,2020,0
030210105000,2007,0
030210105000,2008,0
030210105000,2009,0
030210105000,2010,0
030210105000,2011,0
030210105000,2012,0
030210105000,2013,0
030210105000,2014,0
030210105000,2015,0
030210105000,2016,0
030210105000,2017,0
030210105000,2018,0
030210105000,2019,0
030210105000,2020,0
030210106000,2007,0
030210106000,2008,0
030210106000,2009,0
030210106000,2010,0
030210106000,2011,0
030210106000,2012,0
030210106000,2013,0
030210106000,2014,0
030210106000,2015,0
030210106000,2016,0
030210106000,2017,0
030210106000,2018,0
030210106000,2019,0
030210106000,2020,0
030210107000,2007,0
030210107000,2008,0
030210107000,2009,0
030210107000,2010,0
030210107000,2011,0
030210107000,2012,0
030210107000,2013,0
030210107000,2014,0
030210107000,2015,0
030210107000,2016,0
030210107000,2017,0
030210107000,2018,0
030210107000,2019,0
030210107000,2020,0
030210110000,2007,0
030210110000,2008,0
030210110000,2009,0
030210110000,2010,0
030210110000,2011,0
030210110000,2012,0
030210110000,2013,0
030210110000,2014,0
030210110000,2015,0
030210110000,2016,0
030210110000,2017,0
030210110000,2018,0
030210110000,2019,0
030210110000,2020,0
030210112000,2007,0
030210112000,2008,0
030210112000,2009,0
030210112000,2010,0
030210112000,2011,0
030210112000,2012,0
030210112000,2013,0
030210112000,2014,0
030210112000,2015,0
030210112000,2016,0
030210112000,2017,0
030210112000,2018,0
030210112000,2019,0
030210112000,2020,0
030210125000,2007,0
030210125000,2008,0
030210125000,2009,0
030210125000,2010,0
030210125000,2011,0
030210125000,2012,0
030210125000,2013,0
030210125000,2014,0
030210125000,2015,0
030210125000,2016,0
030210125000,2017,0
030210125000,2018,0
030210125000,2019,0
030210125000,2020,0
030210126000,2007,0
030210126000,2008,0
030210126000,2009,0
030210126000,2010,0
030210126000,2011,0
030210126000,2012,0
030210126000,2013,0
030210126000,2014,0
030210126000,2015,0
030210126000,2016,0
030210126000,2017,0
030210126000,2018,0
030210126000,2019,0
030210126000,2020,0
030210161000,2007,0
030210161000,2008,0
030210161000,2009,0
030210161000,2010,0
030210161000,2011,0
030210161000,2012,0
030210161000,2013,0
030210161000,2014,0
030210161000,2015,0
030210161000,2016,0
030210161000,2017,0
030210161000,2018,0
030210161000,2019,0
030210161000,2020,0
030210203000,2007,0
030210203000,2008,0
030210203000,2009,0
030210203000,2010,0
030210203000,2011,0
030210203000,2012,0
030210203000,2013,0
030210203000,2014,0
030210203000,2015,0
030210203000,2016,0
030210203000,2017,0
030210203000,2018,0
030210203000,2019,0
030210203000,2020,0
030210204000,2007,0
030210204000,2008,0
030210204000,2009,0
030210204000,2010,0
030210204000,2011,0
030210204000,2012,0
030210204000,2013,0
030210204000,2014,0
030210204000,2015,0
030210204000,2016,0
030210204000,2017,0
030210204000,2018,0
030210204000,2019,0
030210204000,2020,0
030210209000,2007,0
030210209000,2008,0
030210209000,2009,0
030210209000,2010,0
030210209000,2011,0
030210209000,2012,0
030210209000,2013,0
030210209000,2014,0
030210209000,2015,0
030210209000,2016,0
030210209000,2017,0
030210209000,2018,0
030210209000,2019,0
030210209000,2020,0
030210211000,2007,0
030210211000,2008,0
030210211000,2009,0
030210211000,2010,0
030210211000,2011,0
030210211000,2012,0
030210211000,2013,0
030210211000,2014,0
030210211000,2015,0
030210211000,2016,0
030210211000,2017,0
030210211000,2018,0
030210211000,2019,0
030210211000,2020,0
030210216000,2007,0
030210216000,2008,0
030210216000,2009,0
030210216000,2010,0
030210216000,2011,0
030210216000,2012,0
030210216000,2013,0
030210216000,2014,0
030210216000,2015,0
030210216000,2016,0
030210216000,2017,0
030210216000,2018,0
030210216000,2019,0
030210216000,2020,0
030210262000,2007,0
030210262000,2008,0
030210262000,2009,0
030210262000,2010,0
030210262000,2011,0
030210262000,2012,0
030210262000,2013,0
030210262000,2014,0
030210262000,2015,0
030210262000,2016,0
030210262000,2017,0
030210262000,2018,0
030210262000,2019,0
030210262000,2020,0
030210302000,2007,0
030210302000,2008,0
030210302000,2009,0
030210302000,2010,0
030210302000,2011,0
030210302000,2012,0
030210302000,2013,0
030210302000,2014,0
030210302000,2015,0
030210302000,2016,0
030210302000,2017,0
030210302000,2018,0
030210302000,2019,0
030210302000,2020,0
030210308000,2007,0
030210308000,2008,0
030210308000,2009,0
030210308000,2010,0
030210308000,2011,0
030210308000,2012,0
030210308000,2013,0
030210308000,2014,0
030210308000,2015,0
030210308000,2016,0
030210308000,2017,0
030210308000,2018,0
030210308000,2019,0
030210308000,2020,0
030210319000,2007,0
030210319000,2008,0
030210319000,2009,0
030210319000,2010,0
030210319000,2011,0
030210319000,2012,0
030210319000,2013,0
030210319000,2014,0
030210319000,2015,0
030210319000,2016,0
030210319000,2017,0
030210319000,2018,0
030210319000,2019,0
030210319000,2020,0
030210321000,2007,0
030210321000,2008,0
030210321000,2009,0
030210321000,2010,0
030210321000,2011,0
030210321000,2012,0
030210321000,2013,0
030210321000,2014,0
030210321000,2015,0
030210321000,2016,0
030210321000,2017,0
030210321000,2018,0
030210321000,2019,0
030210321000,2020,0
030210324000,2007,0
030210324000,2008,0
030210324000,2009,0
030210324000,2010,0
030210324000,2011,0
030210324000,2012,0
030210324000,2013,0
030210324000,2014,0
030210324000,2015,0
030210324000,2016,0
030210324000,2017,0
030210324000,2018,0
030210324000,2019,0
030210324000,2020,0
030210365000,2013,0
030210365000,2014,0
030210365000,2015,0
030210365000,2016,0
030210365000,2017,0
030210365000,2018,0
030210365000,2019,0
030210365000,2020,0
030210413000,2007,0
030210413000,2008,0
030210413000,2009,0
030210413000,2010,0
030210413000,2011,0
030210413000,2012,0
030210413000,2013,0
030210413000,2014,0
030210413000,2015,0
030210413000,2016,0
030210413000,2017,0
030210413000,2018,0
030210413000,2019,0
030210413000,2020,0
030210414000,2007,0
030210414000,2008,0
030210414000,2009,0
030210414000,2010,0
030210414000,2011,0
030210414000,2012,0
030210414000,2013,0
030210414000,2014,0
030210414000,2015,0
030210414000,2016,0
030210414000,2017,0
030210414000,2018,0
030210414000,2019,0
030210414000,2020,0
030210415000,2007,0
030210415000,2008,0
030210415000,2009,0
030210415000,2010,0
030210415000,2011,0
030210415000,2012,0
030210415000,2013,0
030210415000,2014,0
030210415000,2015,0
030210415000,2016,0
030210415000,2017,0
030210415000,2018,0
030210415000,2019,0
030210415000,2020,0
030210417000,2007,0
030210417000,2008,0
030210417000,2009,0
030210417000,2010,0
030210417000,2011,0
030210417000,2012,0
030210417000,2013,0
030210417000,2014,0
030210417000,2015,0
030210417000,2016,0
030210417000,2017,0
030210417000,2018,0
030210417000,2019,0
030210417000,2020,0
030210418000,2007,0
030210418000,2008,0
030210418000,2009,0
030210418000,2010,0
030210418000,2011,0
030210418000,2012,0
030210418000,2013,0
030210418000,2014,0
030210418000,2015,0
030210418000,2016,0
030210418000,2017,0
030210418000,2018,0
030210418000,2019,0
030210418000,2020,0
030210420000,2007,0
030210420000,2008,0
030210420000,2009,0
030210420000,2010,0
030210420000,2011,0
030210420000,2012,0
030210420000,2013,0
030210420000,2014,0
030210420000,2015,0
030210420000,2016,0
030210420000,2017,0
030210420000,2018,0
030210420000,2019,0
030210420000,2020,0
030210422000,2007,0
030210422000,2008,0
030210422000,2009,0
030210422000,2010,0
030210422000,2011,0
030210422000,2012,0
030210422000,2013,0
030210422000,2014,0
030210422000,2015,0
030210422000,2016,0
030210422000,2017,0
030210422000,2018,0
030210422000,2019,0
030210422000,2020,0
030210423000,2007,0
030210423000,2008,0
030210423000,2009,0
030210423000,2010,0
030210423000,2011,0
030210423000,2012,0
030210423000,2013,0
030210423000,2014,0
030210423000,2015,0
030210423000,2016,0
030210423000,2017,0
030210423000,2018,0
030210423000,2019,0
030210423000,2020,0
030210564000,2007,0
030210564000,2008,0
030210564000,2009,0
030210564000,2010,0
030210564000,2011,0
030210564000,2012,0
030210564000,2013,0
030210564000,2014,0
030210564000,2015,0
030210564000,2016,0
030210564000,2017,0
030210564000,2018,0
030210564000,2019,0
030210564000,2020,0
031613101000,2007,0
031613101000,2008,0
031613101000,2009,0
031613101000,2010,0
031613101000,2011,0
031613101000,2012,0
031613101000,2013,0
031613101000,2014,0
031613101000,2015,0
031613101000,2016,0
031613101000,2017,0
031613101000,2018,0
031613101000,2019,0
031613101000,2020,0
031613102000,2007,0
031613102000,2008,0
031613102000,2009,0
031613102000,2010,0
031613102000,2011,0
031613102000,2012,0
031613102000,2013,0
031613102000,2014,0
031613102000,2015,0
031613102000,2016,0
031613102000,2017,0
031613102000,2018,0
031613102000,2019,0
031613102000,2020,0
031613106000,2007,0
031613106000,2008,0
031613106000,2009,0
031613106000,2010,0
031613106000,2011,0
031613106000,2012,0
031613106000,2013,0
031613106000,2014,0
031613106000,2015,0
031613106000,2016,0
031613106000,2017,0
031613106000,2018,0
031613106000,2019,0
031613106000,2020,0
031613107000,2007,0
031613107000,2008,0
031613107000,2009,0
031613107000,2010,0
031613107000,2011,0
031613107000,2012,0
031613107000,2013,0
031613107000,2014,0
031613107000,2015,0
031613107000,2016,0
031613107000,2017,0
031613107000,2018,0
031613107000,2019,0
031613107000,2020,0
031613110000,2007,0
031613110000,2008,0
031613110000,2009,0
031613110000,2010,0
031613110000,2011,0
031613110000,2012,0
031613110000,2013,0
031613110000,2014,0
031613110000,2015,0
031613110000,2016,0
031613110000,2017,0
031613110000,2018,0
031613110000,2019,0
031613110000,2020,0
031613203000,2007,0
031613203000,2008,0
031613203000,2009,0
031613203000,2010,0
031613203000,2011,0
031613203000,2012,0
031613203000,2013,0
031613203000,2014,0
031613203000,2015,0
031613203000,2016,0
031613203000,2017,0
031613203000,2018,0
031613203000,2019,0
031613203000,2020,0
031613204000,2007,0
031613204000,2008,0
031613204000,2009,0
031613204000,2010,0
031613204000,2011,0
031613204000,2012,0
031613204000,2013,0
031613204000,2014,0
031613204000,2015,0
031613204000,2016,0
031613204000,2017,0
031613204000,2018,0
031613204000,2019,0
031613204000,2020,0
031613205000,2007,0
031613205000,2008,0
031613205000,2009,0
031613205000,2010,0
031613205000,2011,0
031613205000,2012,0
031613205000,2013,0
031613205000,2014,0
031613205000,2015,0
031613205000,2016,0
031613205000,2017,0
031613205000,2018,0
031613205000,2019,0
031613205000,2020,0
031613208000,2007,0
031613208000,2008,0
031613208000,2009,0
031613208000,2010,0
031613208000,2011,0
031613208000,2012,0
031613208000,2013,0
031613208000,2014,0
031613208000,2015,0
031613208000,2016,0
031613208000,2017,0
031613208000,2018,0
031613208000,2019,0
031613208000,2020,0
031613209000,2007,0
031613209000,2008,0
031613209000,2009,0
031613209000,2010,0
031613209000,2011,0
031613209000,2012,0
031613209000,2013,0
031613209000,2014,0
031613209000,2015,0
031613209000,2016,0
031613209000,2017,0
031613209000,2018,0
031613209000,2019,0
031613209000,2020,0
031613211000,2007,0
031613211000,2008,0
031613211000,2009,0
031613211000,2010,0
031613211000,2011,0
031613211000,2012,0
031613211000,2013,0
031613211000,2014,0
031613211000,2015,0
031613211000,2016,0
031613211000,2017,0
031613211000,2018,0
031613211000,2019,0
031613211000,2020,0
031613261000,2007,0
031613261000,2008,0
031613261000,2009,0
031613261000,2010,0
031613261000,2011,0
031613261000,2012,0
031613261000,2013,0
031613261000,2014,0
031613261000,2015,0
031613261000,2016,0
031613261000,2017,0
031613261000,2018,0
031613261000,2019,0
031613261000,2020,0
040410603000,2007,0
040410603000,2008,0
040410603000,2009,0
040410603000,2010,0
040410603000,2011,0
040410603000,2012,0
040410603000,2013,0
040410603000,2014,0
040410603000,2015,0
040410603000,2016,0
040410603000,2017,0
040410603000,2018,0
040410603000,2019,0
040410603000,2020,0
040410615000,2007,0
040410615000,2008,0
040410615000,2009,0
040410615000,2010,0
040410615000,2011,0
040410615000,2012,0
040410615000,2013,0
040410615000,2014,0
040410615000,2015,0
040410615000,2016,0
040410615000,2017,0
040410615000,2018,0
040410615000,2019,0
040410615000,2020,0
040410661000,2007,0
040410661000,2008,0
040410661000,2009,0
040410661000,2010,0
040410661000,2011,0
040410661000,2012,0
040410661000,2013,0
040410661000,2014,0
040410661000,2015,0
040410661000,2016,0
040410661000,2017,0
040410661000,2018,0
040410661000,2019,0
040410661000,2020,0
040410663000,2007,0
040410663000,2008,0
040410663000,2009,0
040410663000,2010,0
040410663000,2011,0
040410663000,2012,0
040410663000,2013,0
040410663000,2014,0
040410663000,2015,0
040410663000,2016,0
040410663000,2017,0
040410663000,2018,0
040410663000,2019,0
040410663000,2020,0
040410702000,2007,0
040410702000,2008,0
040410702000,2009,0
040410702000,2010,0
040410702000,2011,0
040410702000,2012,0
040410702000,2013,0
040410702000,2014,0
040410702000,2015,0
040410702000,2016,0
040410702000,2017,0
040410702000,2018,0
040410702000,2019,0
040410702000,2020,0
040410704000,2007,0
040410704000,2008,0
040410704000,2009,0
040410704000,2010,0
040410704000,2011,0
040410704000,2012,0
040410704000,2013,0
040410704000,2014,0
040410704000,2015,0
040410704000,2016,0
040410704000,2017,0
040410704000,2018,0
040410704000,2019,0
040410704000,2020,0
040410705000,2007,0
040410705000,2008,0
040410705000,2009,0
040410705000,2010,0
040410705000,2011,0
040410705000,2012,0
040410705000,2013,0
040410705000,2014,0
040410705000,2015,0
040410705000,2016,0
040410705000,2017,0
040410705000,2018,0
040410705000,2019,0
040410705000,2020,0
040410706000,2007,0
040410706000,2008,0
040410706000,2009,0
040410706000,2010,0
040410706000,2011,0
040410706000,2012,0
040410706000,2013,0
040410706000,2014,0
040410706000,2015,0
040410706000,2016,0
040410706000,2017,0
040410706000,2018,0
040410706000,2019,0
040410706000,2020,0
040410712000,2007,0
040410712000,2008,0
040410712000,2009,0
040410712000,2010,0
040410712000,2011,0
040410712000,2012,0
040410712000,2013,0
040410712000,2014,0
040410712000,2015,0
040410712000,2016,0
040410712000,2017,0
040410712000,2018,0
040410712000,2019,0
040410712000,2020,0
040410717000,2007,0
040410717000,2008,0
040410717000,2009,0
040410717000,2010,0
040410717000,2011,0
040410717000,2012,0
040410717000,2013,0
040410717000,2014,0
040410717000,2015,0
040410717000,2016,0
040410717000,2017,0
040410717000,2018,0
040410717000,2019,0
040410717000,2020,0
040410762000,2007,0
040410762000,2008,0
040410762000,2009,0
040410762000,2010,0
040410762000,2011,0
040410762000,2012,0
040410762000,2013,0
040410762000,2014,0
040410762000,2015,0
040410762000,2016,0
040410762000,2017,0
040410762000,2018,0
040410762000,2019,0
040410762000,2020,0
040410801000,2007,0
040410801000,2008,0
040410801000,2009,0
040410801000,2010,0
040410801000,2011,0
040410801000,2012,0
040410801000,2013,0
040410801000,2014,0
040410801000,2015,0
040410801000,2016,0
040410801000,2017,0
040410801000,2018,0
040410801000,2019,0
040410801000,2020,0
040410808000,2007,0
040410808000,2008,0
040410808000,2009,0
040410808000,2010,0
040410808000,2011,0
040410808000,2012,0
040410808000,2013,0
040410808000,2014,0
040410808000,2015,0
040410808000,2016,0
040410808000,2017,0
040410808000,2018,0
040410808000,2019,0
040410808000,2020,0
040410811000,2007,0
040410811000,2008,0
040410811000,2009,0
040410811000,2010,0
040410811000,2011,0
040410811000,2012,0
040410811000,2013,0
040410811000,2014,0
040410811000,2015,0
040410811000,2016,0
040410811000,2017,0
040410811000,2018,0
040410811000,2019,0
040410811000,2020,0
040410818000,2007,0
040410818000,2008,0
040410818000,2009,0
040410818000,2010,0
040410818000,2011,0
040410818000,2012,0
040410818000,2013,0
040410818000,2014,0
040410818000,2015,0
040410818000,2016,0
040410818000,2017,0
040410818000,2018,0
040410818000,2019,0
040410818000,2020,0
040410864000,2007,0
040410864000,2008,0
040410864000,2009,0
040410864000,2010,0
040410864000,2011,0
040410864000,2012,0
040410864000,2013,0
040410864000,2014,0
040410864000,2015,0
040410864000,2016,0
040410864000,2017,0
040410864000,2018,0
040410864000,2019,0
040410864000,2020,0
040416707000,2007,0
040416707000,2008,0
040416707000,2009,0
040416707000,2010,0
040416707000,2011,0
040416707000,2012,0
040416707000,2013,0
040416707000,2014,0
040416707000,2015,0
040416707000,2016,0
040416707000,2017,0
040416707000,2018,0
040416707000,2019,0
040416707000,2020,0
040416709000,2007,0
040416709000,2008,0
040416709000,2009,0
040416709000,2010,0
040416709000,2011,0
040416709000,2012,0
040416709000,2013,0
040416709000,2014,0
040416709000,2015,0
040416709000,2016,0
040416709000,2017,0
040416709000,2018,0
040416709000,2019,0
040416709000,2020,0
040416710000,2007,0
040416710000,2008,0
040416710000,2009,0
040416710000,2010,0
040416710000,2011,0
040416710000,2012,0
040416710000,2013,0
040416710000,2014,0
040416710000,2015,0
040416710000,2016,0
040416710000,2017,0
040416710000,2018,0
040416710000,2019,0
040416710000,2020,0
040416719000,2007,0
040416719000,2008,0
040416719000,2009,0
040416719000,2010,0
040416719000,2011,0
040416719000,2012,0
040416719000,2013,0
040416719000,2014,0
040416719000,2015,0
040416719000,2016,0
040416719000,2017,0
040416719000,2018,0
040416719000,2019,0
040416719000,2020,0
040416813000,2007,0
040416813000,2008,0
040416813000,2009,0
040416813000,2010,0
040416813000,2011,0
040416813000,2012,0
040416813000,2013,0
040416813000,2014,0
040416813000,2015,0
040416813000,2016,0
040416813000,2017,0
040416813000,2018,0
040416813000,2019,0
040416813000,2020,0
040416814000,2007,0
040416814000,2008,0
040416814000,2009,0
040416814000,2010,0
040416814000,2011,0
040416814000,2012,0
040416814000,2013,0
040416814000,2014,0
040416814000,2015,0
040416814000,2016,0
040416814000,2017,0
040416814000,2018,0
040416814000,2019,0
040416814000,2020,0
040416816000,2007,0
040416816000,2008,0
040416816000,2009,0
040416816000,2010,0
040416816000,2011,0
040416816000,2012,0
040416816000,2013,0
040416816000,2014,0
040416816000,2015,0
040416816000,2016,0
040416816000,2017,0
040416816000,2018,0
040416816000,2019,0
040416816000,2020,0
042214004000,2007,0
042214004000,2008,0
042214004000,2009,0
042214004000,2010,0
042214004000,2011,0
042214004000,2012,0
042214004000,2013,0
042214004000,2014,0
042214004000,2015,0
042214004000,2016,0
042214004000,2017,0
042214004000,2018,0
042214004000,2019,0
042214004000,2020,0
042214005000,2007,0
042214005000,2008,0
042214005000,2009,0
042214005000,2010,0
042214005000,2011,0
042214005000,2012,0
042214005000,2013,0
042214005000,2014,0
042214005000,2015,0
042214005000,2016,0
042214005000,2017,0
042214005000,2018,0
042214005000,2019,0
042214005000,2020,0
042214010000,2007,15636
042214010000,2008,14263
042214010000,2009,23769
042214010000,2010,0
042214010000,2011,33071
042214010000,2012,31891
042214010000,2013,33159
042214010000,2014,28495
042214010000,2015,27957
042214010000,2016,24439
042214010000,2017,22710
042214010000,2018,31509
042214010000,2019,31597
042214010000,2020,14439
042214011000,2007,150925
042214011000,2008,205011
042214011000,2009,192126
042214011000,2010,202188
042214011000,2011,180383
042214011000,2012,135120
042214011000,2013,98519
042214011000,2014,78996
042214011000,2015,96076
042214011000,2016,118016
042214011000,2017,92505
042214011000,2018,102381
042214011000,2019,103079
042214011000,2020,62620
042214015000,2007,0
042214015000,2008,0
042214015000,2009,0
042214015000,2010,0
042214015000,2011,0
042214015000,2012,0
042214015000,2013,0
042214015000,2014,0
042214015000,2015,0
042214015000,2016,0
042214015000,2017,0
042214015000,2018,0
042214015000,2019,0
042214015000,2020,0
042214101000,2007,0
042214101000,2008,0
042214101000,2009,0
042214101000,2010,0
042214101000,2011,0
042214101000,2012,0
042214101000,2013,0
042214101000,2014,0
042214101000,2015,0
042214101000,2016,0
042214101000,2017,0
042214101000,2018,0
042214101000,2019,0
042214101000,2020,0
042214108000,2007,0
042214108000,2008,0
042214108000,2009,0
042214108000,2010,0
042214108000,2011,0
042214108000,2012,0
