ID_unitPatent,ID_unit,name,level,kind
060611214083,060611214085,Nałęczów - obszar wiejski,6,5
060611214000,060611214092,Puławy,6,2
060611214000,060611214102,Wąwolnica,6,2
060611214000,060611214112,Żyrzyn,6,2
060611200000,060611216000,Powiat rycki,5,1
060611216000,060611216011,Dęblin,6,1
060611216000,060611216022,Kłoczew,6,2
060611216000,060611216032,Nowodwór,6,2
060611216000,060611216043,Ryki,6,3
060611216043,060611216044,Ryki - miasto,6,4
060611216043,060611216045,Ryki - obszar wiejski,6,5
060611216000,060611216052,Stężyca,6,2
060611216000,060611216062,Ułęż,6,2
060000000000,061800000000,PODKARPACKIE,2,
061800000000,061810000000,REGION PODKARPACKIE,3,
061810000000,061813300000,PODREGION KROŚNIEŃSKI,4,
061813300000,061813301000,Powiat bieszczadzki,5,1
061813301000,061813301012,Baligród,6,2
061813301000,061813301022,Cisna,6,2
061813301000,061813301032,Czarna,6,2
061813301000,061813301043,Lesko,6,3
061813301043,061813301044,Lesko - miasto,6,4
061813301043,061813301045,Lesko - obszar wiejski,6,5
061813301000,061813301052,Lutowiska,6,2
061813301000,061813301062,Olszanica,6,2
061813301000,061813301072,Solina,6,2
061813301000,061813301083,Ustrzyki Dolne,6,3
061813301083,061813301084,Ustrzyki Dolne - miasto,6,4
061813301083,061813301085,Ustrzyki Dolne - obszar wiejski,6,5
061813300000,061813302000,Powiat brzozowski,5,1
061813302000,061813302013,Brzozów,6,3
061813302013,061813302014,Brzozów - miasto,6,4
061813302013,061813302015,Brzozów - obszar wiejski,6,5
061813302000,061813302022,Domaradz,6,2
061813302000,061813302032,Dydnia,6,2
061813302000,061813302042,Haczów,6,2
061813302000,061813302052,Jasienica Rosielna,6,2
061813302000,061813302062,Nozdrzec,6,2
061813300000,061813305000,Powiat jasielski,5,1
061813305000,061813305011,Jasło,6,1
061813305000,061813305022,Brzyska,6,2
061813305000,061813305032,Dębowiec,6,2
061813305000,061813305042,Jasło,6,2
061813305000,061813305052,Kołaczyce,6,2
061813305000,061813305053,Kołaczyce,6,3
061813305053,061813305054,Kołaczyce - miasto,6,4
061813305053,061813305055,Kołaczyce - obszar wiejski,6,5
061813305000,061813305062,Krempna,6,2
061813305000,061813305072,Nowy Żmigród,6,2
061813305000,061813305082,Osiek Jasielski,6,2
061813305000,061813305092,Skołyszyn,6,2
061813305000,061813305102,Szerzyny,6,2
061813305000,061813305112,Tarnowiec,6,2
061813300000,061813307000,Powiat krośnieński,5,1
061813307000,061813307012,Chorkówka,6,2
061813307000,061813307023,Dukla,6,3
061813307023,061813307024,Dukla - miasto,6,4
061813307023,061813307025,Dukla - obszar wiejski,6,5
061813307000,061813307033,Iwonicz-Zdrój,6,3
061813307033,061813307034,Iwonicz-Zdrój - miasto,6,4
061813307033,061813307035,Iwonicz-Zdrój - obszar wiejski,6,5
061813307000,061813307043,Jedlicze,6,3
061813307043,061813307044,Jedlicze - miasto,6,4
061813307043,061813307045,Jedlicze - obszar wiejski,6,5
061813307000,061813307052,Korczyna,6,2
061813307000,061813307062,Krościenko Wyżne,6,2
061813307000,061813307072,Miejsce Piastowe,6,2
061813307000,061813307083,Rymanów,6,3
061813307083,061813307084,Rymanów - miasto,6,4
061813307083,061813307085,Rymanów - obszar wiejski,6,5
061813307000,061813307092,Wojaszówka,6,2
061813307000,061813307102,Jaśliska,6,2
061813300000,061813317000,Powiat sanocki,5,1
061813317000,061813317011,Sanok,6,1
061813317000,061813317022,Besko,6,2
061813317000,061813317032,Bukowsko,6,2
061813317000,061813317042,Komańcza,6,2
061813317000,061813317052,Sanok,6,2
061813317000,061813317062,Tyrawa Wołoska,6,2
061813317000,061813317073,Zagórz,6,3
061813317073,061813317074,Zagórz - miasto,6,4
061813317073,061813317075,Zagórz - obszar wiejski,6,5
061813317000,061813317082,Zarszyn,6,2
061813300000,061813321000,Powiat leski,5,1
061813321000,061813321012,Baligród,6,2
061813321000,061813321022,Cisna,6,2
061813321000,061813321033,Lesko,6,3
061813321033,061813321034,Lesko - miasto,6,4
061813321033,061813321035,Lesko - obszar wiejski,6,5
061813321000,061813321042,Olszanica,6,2
061813321000,061813321052,Solina,6,2
061813300000,061813361000,Powiat m.Krosno,5,2
061813361000,061813361011,Krosno,6,1
061810000000,061813400000,PODREGION PRZEMYSKI,4,
061813400000,061813404000,Powiat jarosławski,5,1
061813404000,061813404011,Jarosław,6,1
061813404000,061813404021,Radymno,6,1
061813404000,061813404032,Chłopice,6,2
061813404000,061813404042,Jarosław,6,2
061813404000,061813404052,Laszki,6,2
061813404000,061813404062,Pawłosiów,6,2
061813404000,061813404072,Pruchnik,6,2
061813404000,061813404073,Pruchnik,6,3
061813404073,061813404074,Pruchnik - miasto,6,4
061813404073,061813404075,Pruchnik - obszar wiejski,6,5
061813404000,061813404082,Radymno,6,2
061813404000,061813404092,Rokietnica,6,2
061813404000,061813404102,Roźwienica,6,2
061813404000,061813404112,Wiązownica,6,2
061813400000,061813409000,Powiat lubaczowski,5,1
061813409000,061813409011,Lubaczów,6,1
061813409000,061813409023,Cieszanów,6,3
061813409023,061813409024,Cieszanów - miasto,6,4
061813409023,061813409025,Cieszanów - obszar wiejski,6,5
061813409000,061813409032,Horyniec-Zdrój,6,2
061813409000,061813409042,Lubaczów,6,2
061813409000,061813409052,Narol,6,2
061813409000,061813409053,Narol,6,3
061813409053,061813409054,Narol - miasto,6,4
061813409053,061813409055,Narol - obszar wiejski,6,5
061813409000,061813409063,Oleszyce,6,3
061813409063,061813409064,Oleszyce - miasto,6,4
061813409063,061813409065,Oleszyce - obszar wiejski,6,5
061813409000,061813409072,Stary Dzików,6,2
061813409000,061813409082,Wielkie Oczy,6,2
061813400000,061813413000,Powiat przemyski,5,1
061813413000,061813413012,Bircza,6,2
061813413000,061813413022,Dubiecko,6,2
061813413000,061813413023,Dubiecko,6,3
061813413023,061813413024,Dubiecko - miasto,6,4
061813413023,061813413025,Dubiecko - obszar wiejski,6,5
061813413000,061813413032,Fredropol,6,2
061813413000,061813413042,Krasiczyn,6,2
061813413000,061813413052,Krzywcza,6,2
061813413000,061813413062,Medyka,6,2
061813413000,061813413072,Orły,6,2
061813413000,061813413082,Przemyśl,6,2
061813413000,061813413092,Stubno,6,2
061813413000,061813413102,Żurawica,6,2
061813400000,061813414000,Powiat przeworski,5,1
061813414000,061813414011,Przeworsk,6,1
061813414000,061813414022,Adamówka,6,2
061813414000,061813414032,Gać,6,2
061813414000,061813414042,Jawornik Polski,6,2
061813414000,061813414053,Kańczuga,6,3
061813414053,061813414054,Kańczuga - miasto,6,4
061813414053,061813414055,Kańczuga - obszar wiejski,6,5
061813414000,061813414062,Przeworsk,6,2
061813414000,061813414073,Sieniawa,6,3
061813414073,061813414074,Sieniawa - miasto,6,4
061813414073,061813414075,Sieniawa - obszar wiejski,6,5
061813414000,061813414082,Tryńcza,6,2
061813414000,061813414092,Zarzecze,6,2
061813400000,061813462000,Powiat m.Przemyśl,5,2
061813462000,061813462011,Przemyśl,6,1
061810000000,061813500000,PODREGION RZESZOWSKI,4,
061813500000,061813506000,Powiat kolbuszowski,5,1
061813506000,061813506012,Cmolas,6,2
061813506000,061813506023,Kolbuszowa,6,3
061813506023,061813506024,Kolbuszowa - miasto,6,4
061813506023,061813506025,Kolbuszowa - obszar wiejski,6,5
061813506000,061813506032,Majdan Królewski,6,2
061813506000,061813506042,Niwiska,6,2
061813506000,061813506052,Raniżów,6,2
061813506000,061813506062,Dzikowiec,6,2
061813500000,061813510000,Powiat łańcucki,5,1
061813510000,061813510011,Łańcut,6,1
061813510000,061813510022,Białobrzegi,6,2
061813510000,061813510032,Czarna,6,2
061813510000,061813510042,Łańcut,6,2
061813510000,061813510052,Markowa,6,2
061813510000,061813510062,Rakszawa,6,2
061813510000,061813510072,Żołynia,6,2
061813500000,061813515000,Powiat ropczycko-sędziszowski,5,1
061813515000,061813515012,Iwierzyce,6,2
061813515000,061813515022,Ostrów,6,2
061813515000,061813515033,Ropczyce,6,3
061813515033,061813515034,Ropczyce - miasto,6,4
061813515033,061813515035,Ropczyce - obszar wiejski,6,5
061813515000,061813515043,Sędziszów Małopolski,6,3
061813515043,061813515044,Sędziszów Małopolski - miasto,6,4
061813515043,061813515045,Sędziszów Małopolski - obszar wiejski,6,5
061813515000,061813515052,Wielopole Skrzyńskie,6,2
061813500000,061813516000,Powiat rzeszowski,5,1
061813516000,061813516011,Dynów,6,1
061813516000,061813516023,Błażowa,6,3
061813516023,061813516024,Błażowa - miasto,6,4
061813516023,061813516025,Błażowa - obszar wiejski,6,5
061813516000,061813516032,Boguchwała,6,2
061813516000,061813516033,Boguchwała,6,3
061813516033,061813516034,Boguchwała - miasto,6,4
061813516033,061813516035,Boguchwała - obszar wiejski,6,5
061813516000,061813516042,Chmielnik,6,2
061813516000,061813516052,Dynów,6,2
061813516000,061813516063,Głogów Małopolski,6,3
061813516063,061813516064,Głogów Małopolski - miasto,6,4
061813516063,061813516065,Głogów Małopolski - obszar wiejski,6,5
061813516000,061813516072,Hyżne,6,2
061813516000,061813516082,Kamień,6,2
061813516000,061813516092,Krasne,6,2
061813516000,061813516102,Lubenia,6,2
061813516000,061813516113,Sokołów Małopolski,6,3
061813516113,061813516114,Sokołów Małopolski - miasto,6,4
061813516113,061813516115,Sokołów Małopolski - obszar wiejski,6,5
061813516000,061813516122,Świlcza,6,2
061813516000,061813516132,Trzebownisko,6,2
061813516000,061813516143,Tyczyn,6,3
061813516143,061813516144,Tyczyn - miasto,6,4
061813516143,061813516145,Tyczyn - obszar wiejski,6,5
061813500000,061813519000,Powiat strzyżowski,5,1
061813519000,061813519012,Czudec,6,2
061813519000,061813519022,Frysztak,6,2
061813519000,061813519032,Niebylec,6,2
061813519000,061813519043,Strzyżów,6,3
061813519043,061813519044,Strzyżów - miasto,6,4
061813519043,061813519045,Strzyżów - obszar wiejski,6,5
061813519000,061813519052,Wiśniowa,6,2
061813500000,061813563000,Powiat m.Rzeszów,5,2
061813563000,061813563011,Rzeszów,6,1
061810000000,061813600000,PODREGION TARNOBRZESKI,4,
061813600000,061813603000,Powiat dębicki,5,1
061813603000,061813603011,Dębica,6,1
061813603000,061813603022,Brzostek,6,2
061813603000,061813603023,Brzostek,6,3
061813603023,061813603024,Brzostek - miasto,6,4
061813603023,061813603025,Brzostek - obszar wiejski,6,5
061813603000,061813603032,Czarna,6,2
061813603000,061813603042,Dębica,6,2
061813603000,061813603052,Jodłowa,6,2
061813603000,061813603063,Pilzno,6,3
061813603063,061813603064,Pilzno - miasto,6,4
061813603063,061813603065,Pilzno - obszar wiejski,6,5
061813603000,061813603072,Żyraków,6,2
061813600000,061813608000,Powiat leżajski,5,1
061813608000,061813608011,Leżajsk,6,1
061813608000,061813608022,Grodzisko Dolne,6,2
061813608000,061813608032,Kuryłówka,6,2
061813608000,061813608042,Leżajsk,6,2
061813608000,061813608053,Nowa Sarzyna,6,3
061813608053,061813608054,Nowa Sarzyna - miasto,6,4
061813608053,061813608055,Nowa Sarzyna - obszar wiejski,6,5
061813600000,061813611000,Powiat mielecki,5,1
061813611000,061813611011,Mielec,6,1
061813611000,061813611022,Borowa,6,2
061813611000,061813611032,Czermin,6,2
061813611000,061813611042,Gawłuszowice,6,2
061813611000,061813611052,Mielec,6,2
061813611000,061813611062,Padew Narodowa,6,2
061813611000,061813611072,Przecław,6,2
061813611000,061813611073,Przecław,6,3
061813611073,061813611074,Przecław - miasto,6,4
061813611073,061813611075,Przecław - obszar wiejski,6,5
061813611000,061813611083,Radomyśl Wielki,6,3
061813611083,061813611084,Radomyśl Wielki - miasto,6,4
061813611083,061813611085,Radomyśl Wielki - obszar wiejski,6,5
061813611000,061813611092,Tuszów Narodowy,6,2
061813611000,061813611102,Wadowice Górne,6,2
061813600000,061813612000,Powiat niżański,5,1
061813612000,061813612012,Harasiuki,6,2
061813612000,061813612022,Jarocin,6,2
061813612000,061813612032,Jeżowe,6,2
061813612000,061813612042,Krzeszów,6,2
061813612000,061813612053,Nisko,6,3
061813612053,061813612054,Nisko - miasto,6,4
061813612053,061813612055,Nisko - obszar wiejski,6,5
061813612000,061813612063,Rudnik nad Sanem,6,3
061813612063,061813612064,Rudnik nad Sanem - miasto,6,4
061813612063,061813612065,Rudnik nad Sanem - obszar wiejski,6,5
061813612000,061813612073,Ulanów,6,3
061813612073,061813612074,Ulanów - miasto,6,4
061813612073,061813612075,Ulanów - obszar wiejski,6,5
061813600000,061813618000,Powiat stalowowolski,5,1
061813618000,061813618011,Stalowa Wola,6,1
061813618000,061813618022,Bojanów,6,2
061813618000,061813618032,Pysznica,6,2
061813618000,061813618042,Radomyśl nad Sanem,6,2
061813618000,061813618052,Zaklików,6,2
061813618000,061813618053,Zaklików,6,3
061813618053,061813618054,Zaklików - miasto,6,4
061813618053,061813618055,Zaklików - obszar wiejski,6,5
061813618000,061813618062,Zaleszany,6,2
061813600000,061813620000,Powiat tarnobrzeski,5,1
061813620000,061813620013,Baranów Sandomierski,6,3
061813620013,061813620014,Baranów Sandomierski - miasto,6,4
061813620013,061813620015,Baranów Sandomierski - obszar wiejski,6,5
061813620000,061813620022,Gorzyce,6,2
061813620000,061813620032,Grębów,6,2
061813620000,061813620043,Nowa Dęba,6,3
061813620043,061813620044,Nowa Dęba - miasto,6,4
061813620043,061813620045,Nowa Dęba - obszar wiejski,6,5
061813600000,061813664000,Powiat m.Tarnobrzeg,5,2
061813664000,061813664011,Tarnobrzeg,6,1
060000000000,062000000000,PODLASKIE,2,
062000000000,062010000000,REGION PODLASKIE,3,
062010000000,062013700000,PODREGION BIAŁOSTOCKI,4,
062013700000,062013702000,Powiat białostocki,5,1
062013702000,062013702013,Choroszcz,6,3
062013702013,062013702014,Choroszcz - miasto,6,4
062013702013,062013702015,Choroszcz - obszar wiejski,6,5
062013702000,062013702023,Czarna Białostocka,6,3
062013702023,062013702024,Czarna Białostocka - miasto,6,4
062013702023,062013702025,Czarna Białostocka - obszar wiejski,6,5
062013702000,062013702032,Dobrzyniewo Duże,6,2
062013702000,062013702042,Gródek,6,2
062013702000,062013702052,Juchnowiec Kościelny,6,2
062013702000,062013702063,Łapy,6,3
062013702063,062013702064,Łapy - miasto,6,4
062013702063,062013702065,Łapy - obszar wiejski,6,5
062013702000,062013702072,Michałowo,6,2
062013702000,062013702073,Michałowo,6,3
062013702073,062013702074,Michałowo - miasto,6,4
062013702073,062013702075,Michałowo - obszar wiejski,6,5
062013702000,062013702082,Poświętne,6,2
062013702000,062013702093,Supraśl,6,3
062013702093,062013702094,Supraśl - miasto,6,4
062013702093,062013702095,Supraśl - obszar wiejski,6,5
062013702000,062013702103,Suraż,6,3
062013702103,062013702104,Suraż - miasto,6,4
062013702103,062013702105,Suraż - obszar wiejski,6,5
062013702000,062013702112,Turośń Kościelna,6,2
062013702000,062013702123,Tykocin,6,3
062013702123,062013702124,Tykocin - miasto,6,4
062013702123,062013702125,Tykocin - obszar wiejski,6,5
062013702000,062013702133,Wasilków,6,3
062013702133,062013702134,Wasilków - miasto,6,4
062013702133,062013702135,Wasilków - obszar wiejski,6,5
062013702000,062013702143,Zabłudów,6,3
062013702143,062013702144,Zabłudów - miasto,6,4
062013702143,062013702145,Zabłudów - obszar wiejski,6,5
062013702000,062013702152,Zawady,6,2
062013700000,062013711000,Powiat sokólski,5,1
062013711000,062013711013,Dąbrowa Białostocka,6,3
062013711013,062013711014,Dąbrowa Białostocka - miasto,6,4
062013711013,062013711015,Dąbrowa Białostocka - obszar wiejski,6,5
062013711000,062013711022,Janów,6,2
062013711000,062013711032,Korycin,6,2
062013711000,062013711042,Krynki,6,2
062013711000,062013711043,Krynki,6,3
062013711043,062013711044,Krynki - miasto,6,4
062013711043,062013711045,Krynki - obszar wiejski,6,5
062013711000,062013711052,Kuźnica,6,2
062013711000,062013711062,Nowy Dwór,6,2
062013711000,062013711072,Sidra,6,2
062013711000,062013711083,Sokółka,6,3
062013711083,062013711084,Sokółka - miasto,6,4
062013711083,062013711085,Sokółka - obszar wiejski,6,5
062013711000,062013711092,Suchowola,6,2
062013711000,062013711093,Suchowola,6,3
062013711093,062013711094,Suchowola - miasto,6,4
062013711093,062013711095,Suchowola - obszar wiejski,6,5
062013711000,062013711102,Szudziałowo,6,2
062013700000,062013761000,Powiat m.Białystok,5,2
062013761000,062013761011,Białystok,6,1
062010000000,062013800000,PODREGION ŁOMŻYŃSKI,4,
062013800000,062013803000,Powiat bielski,5,1
062013803000,062013803011,Bielsk Podlaski,6,1
062013803000,062013803021,Brańsk,6,1
062013803000,062013803032,Bielsk Podlaski,6,2
062013803000,062013803042,Boćki,6,2
062013803000,062013803052,Brańsk,6,2
062013803000,062013803062,Orla,6,2
062013803000,062013803072,Rudka,6,2
062013803000,062013803082,Wyszki,6,2
062013800000,062013805000,Powiat hajnowski,5,1
062013805000,062013805011,Hajnówka,6,1
062013805000,062013805022,Białowieża,6,2
062013805000,062013805032,Czeremcha,6,2
062013805000,062013805042,Czyże,6,2
062013805000,062013805052,Dubicze Cerkiewne,6,2
062013805000,062013805062,Hajnówka,6,2
062013805000,062013805073,Kleszczele,6,3
062013805073,062013805074,Kleszczele - miasto,6,4
062013805073,062013805075,Kleszczele - obszar wiejski,6,5
062013805000,062013805082,Narew,6,2
062013805000,062013805092,Narewka,6,2
062013800000,062013806000,Powiat kolneński,5,1
062013806000,062013806011,Kolno,6,1
062013806000,062013806022,Grabowo,6,2
062013806000,062013806032,Kolno,6,2
062013806000,062013806042,Mały Płock,6,2
062013806000,062013806053,Stawiski,6,3
062013806053,062013806054,Stawiski - miasto,6,4
062013806053,062013806055,Stawiski - obszar wiejski,6,5
062013806000,062013806062,Turośl,6,2
062013800000,062013807000,Powiat łomżyński,5,1
062013807000,062013807013,Jedwabne,6,3
062013807013,062013807014,Jedwabne - miasto,6,4
062013807013,062013807015,Jedwabne - obszar wiejski,6,5
062013807000,062013807022,Łomża,6,2
062013807000,062013807032,Miastkowo,6,2
062013807000,062013807043,Nowogród,6,3
062013807043,062013807044,Nowogród - miasto,6,4
062013807043,062013807045,Nowogród - obszar wiejski,6,5
062013807000,062013807052,Piątnica,6,2
062013807000,062013807062,Przytuły,6,2
062013807000,062013807072,Śniadowo,6,2
062013807000,062013807082,Wizna,6,2
062013807000,062013807092,Zbójna,6,2
062013800000,062013810000,Powiat siemiatycki,5,1
062013810000,062013810011,Siemiatycze,6,1
062013810000,062013810023,Drohiczyn,6,3
062013810023,062013810024,Drohiczyn - miasto,6,4
062013810023,062013810025,Drohiczyn - obszar wiejski,6,5
062013810000,062013810032,Dziadkowice,6,2
062013810000,062013810042,Grodzisk,6,2
062013810000,062013810052,Mielnik,6,2
062013810000,062013810062,Milejczyce,6,2
062013810000,062013810072,Nurzec-Stacja,6,2
062013810000,062013810082,Perlejewo,6,2
062013810000,062013810092,Siemiatycze,6,2
062013800000,062013813000,Powiat wysokomazowiecki,5,1
062013813000,062013813011,Wysokie Mazowieckie,6,1
062013813000,062013813023,Ciechanowiec,6,3
062013813023,062013813024,Ciechanowiec - miasto,6,4
062013813023,062013813025,Ciechanowiec - obszar wiejski,6,5
062013813000,062013813032,Czyżew-Osada,6,2
062013813000,062013813033,Czyżew,6,3
062013813033,062013813034,Czyżew - miasto,6,4
062013813033,062013813035,Czyżew - obszar wiejski,6,5
062013813000,062013813042,Klukowo,6,2
062013813000,062013813052,Kobylin-Borzymy,6,2
062013813000,062013813062,Kulesze Kościelne,6,2
062013813000,062013813072,Nowe Piekuty,6,2
062013813000,062013813082,Sokoły,6,2
062013813000,062013813092,Szepietowo,6,2
062013813000,062013813093,Szepietowo,6,3
062013813093,062013813094,Szepietowo - miasto,6,4
062013813093,062013813095,Szepietowo - obszar wiejski,6,5
062013813000,062013813102,Wysokie Mazowieckie,6,2
062013800000,062013814000,Powiat zambrowski,5,1
062013814000,062013814011,Zambrów,6,1
062013814000,062013814022,Kołaki Kościelne,6,2
062013814000,062013814032,Rutki,6,2
062013814000,062013814042,Szumowo,6,2
062013814000,062013814052,Zambrów,6,2
062013800000,062013862000,Powiat m.Łomża,5,2
062013862000,062013862011,Łomża,6,1
062010000000,062013900000,PODREGION SUWALSKI,4,
062013900000,062013901000,Powiat augustowski,5,1
062013901000,062013901011,Augustów,6,1
062013901000,062013901022,Augustów,6,2
062013901000,062013901032,Bargłów Kościelny,6,2
062013901000,062013901043,Lipsk,6,3
062013901043,062013901044,Lipsk - miasto,6,4
062013901043,062013901045,Lipsk - obszar wiejski,6,5
062013901000,062013901052,Nowinka,6,2
062013901000,062013901062,Płaska,6,2
062013901000,062013901072,Sztabin,6,2
062013900000,062013904000,Powiat grajewski,5,1
062013904000,062013904011,Grajewo,6,1
062013904000,062013904022,Grajewo,6,2
062013904000,062013904032,Radziłów,6,2
062013904000,062013904043,Rajgród,6,3
062013904043,062013904044,Rajgród - miasto,6,4
062013904043,062013904045,Rajgród - obszar wiejski,6,5
062013904000,062013904053,Szczuczyn,6,3
062013904053,062013904054,Szczuczyn - miasto,6,4
062013904053,062013904055,Szczuczyn - obszar wiejski,6,5
062013904000,062013904062,Wąsosz,6,2
062013900000,062013908000,Powiat moniecki,5,1
062013908000,062013908013,Goniądz,6,3
062013908013,062013908014,Goniądz - miasto,6,4
062013908013,062013908015,Goniądz - obszar wiejski,6,5
062013908000,062013908022,Jasionówka,6,2
062013908000,062013908032,Jaświły,6,2
062013908000,062013908043,Knyszyn,6,3
062013908043,062013908044,Knyszyn - miasto,6,4
062013908043,062013908045,Knyszyn - obszar wiejski,6,5
062013908000,062013908052,Krypno,6,2
062013908000,062013908063,Mońki,6,3
062013908063,062013908064,Mońki - miasto,6,4
062013908063,062013908065,Mońki - obszar wiejski,6,5
062013908000,062013908072,Trzcianne,6,2
062013900000,062013909000,Powiat sejneński,5,1
062013909000,062013909011,Sejny,6,1
062013909000,062013909022,Giby,6,2
062013909000,062013909032,Krasnopol,6,2
062013909000,062013909042,Puńsk,6,2
062013909000,062013909052,Sejny,6,2
062013900000,062013912000,Powiat suwalski,5,1
062013912000,062013912012,Bakałarzewo,6,2
062013912000,062013912022,Filipów,6,2
062013912000,062013912032,Jeleniewo,6,2
062013912000,062013912042,Przerośl,6,2
062013912000,062013912052,Raczki,6,2
062013912000,062013912062,Rutka-Tartak,6,2
062013912000,062013912072,Suwałki,6,2
062013912000,062013912082,Szypliszki,6,2
062013912000,062013912092,Wiżajny,6,2
062013900000,062013963000,Powiat m.Suwałki,5,2
062013963000,062013963011,Suwałki,6,1
000000000000,070000000000,MAKROREGION WOJEWÓDZTWO MAZOWIECKIE,1,
070000000000,071400000000,MAZOWIECKIE,2,
071400000000,071410000000,REGION WARSZAWSKI STOŁECZNY,3,
071410000000,071412800000,PODREGION MIASTO WARSZAWA,4,
071412800000,071412831000,Powiat warszawski,5,1
071412831000,071412831001,M.st.Warszawa do 2001,6,1
071412831001,071412831011,Warszawa - Bemowo do 2001,6,1
071412831001,071412831021,Warszawa - Białołęka do 2001,6,1
071412831001,071412831031,Warszawa - Bielany do 2001,6,1
071412831001,071412831041,Warszawa - Centrum do 2001,6,1
071412831001,071412831121,Warszawa - Rembertów do 2001,6,1
071412831001,071412831131,Warszawa - Targówek do 2001,6,1
071412831001,071412831141,Warszawa - Ursus do 2001,6,1
071412831001,071412831151,Warszawa - Ursynów do 2001,6,1
071412831001,071412831161,Warszawa - Wawer do 2001,6,1
071412831001,071412831171,Warszawa - Wilanów do 2001,6,1
071412831001,071412831181,Warszawa - Włochy do 2001,6,1
071412831001,071412831981,Związek gmin dzielnic Warszawy do 2001,6,1
071412831001,071412831991,GMINY-DZIELNICY WARSZAWY NIE USTALONO do 2001,6,1
071412800000,071412865000,Powiat m. st. Warszawa,5,2
071412865000,071412865011,M.st.Warszawa od 2002,6,1
071412865011,071412865028,Bemowo - dzielnica,6,8
071412865011,071412865038,Białołęka - dzielnica,6,8
071412865011,071412865048,Bielany - dzielnica,6,8
071412865011,071412865058,Mokotów - dzielnica,6,8
071412865011,071412865068,Ochota - dzielnica,6,8
071412865011,071412865078,Praga-Południe - dzielnica,6,8
071412865011,071412865088,Praga-Północ - dzielnica,6,8
071412865011,071412865098,Rembertów - dzielnica,6,8
071412865011,071412865108,Śródmieście - dzielnica,6,8
071412865011,071412865118,Targówek - dzielnica,6,8
071412865011,071412865128,Ursus - dzielnica,6,8
071412865011,071412865138,Ursynów - dzielnica,6,8
071412865011,071412865148,Wawer - dzielnica,6,8
071412865011,071412865158,Wesoła - dzielnica,6,8
071412865011,071412865168,Wilanów - dzielnica,6,8
071412865011,071412865178,Włochy - dzielnica,6,8
071412865011,071412865188,Wola - dzielnica,6,8
071412865011,071412865198,Żoliborz - dzielnica,6,8
071412865011,071412865998,GMINY-DZIELNICY WARSZAWY NIE USTALONO,6,8
071410000000,071412900000,PODREGION WARSZAWSKI WSCHODNI,4,
071412900000,071412908000,Powiat legionowski,5,1
071412908000,071412908011,Legionowo,6,1
071412908000,071412908022,Jabłonna,6,2
071412908000,071412908032,Nieporęt,6,2
071412908000,071412908043,Serock,6,3
071412908043,071412908044,Serock - miasto,6,4
071412908043,071412908045,Serock - obszar wiejski,6,5
071412908000,071412908052,Wieliszew,6,2
071412900000,071412912000,Powiat miński,5,1
071412912000,071412912011,Mińsk Mazowiecki,6,1
071412912000,071412912021,Sulejówek,6,1
071412912000,071412912031,Wesoła,6,1
071412912000,071412912042,Cegłów,6,2
071412912000,071412912052,Dębe Wielkie,6,2
071412912000,071412912062,Dobre,6,2
071412912000,071412912072,Halinów,6,2
071412912000,071412912073,Halinów,6,3
071412912073,071412912074,Halinów - miasto,6,4
071412912073,071412912075,Halinów - obszar wiejski,6,5
071412912000,071412912082,Jakubów,6,2
071412912000,071412912093,Kałuszyn,6,3
071412912093,071412912094,Kałuszyn - miasto,6,4
071412912093,071412912095,Kałuszyn - obszar wiejski,6,5
071412912000,071412912102,Latowicz,6,2
071412912000,071412912112,Mińsk Mazowiecki,6,2
071412912000,071412912122,Mrozy,6,2
071412912000,071412912123,Mrozy,6,3
071412912123,071412912124,Mrozy - miasto,6,4
071412912123,071412912125,Mrozy - obszar wiejski,6,5
071412912000,071412912132,Siennica,6,2
071412912000,071412912142,Stanisławów,6,2
071412912000,071412912151,Sulejówek,6,1
071412900000,071412917000,Powiat otwocki,5,1
071412917000,071412917011,Józefów,6,1
071412917000,071412917021,Otwock,6,1
071412917000,071412917032,Celestynów,6,2
071412917000,071412917043,Karczew,6,3
071412917043,071412917044,Karczew - miasto,6,4
071412917043,071412917045,Karczew - obszar wiejski,6,5
071412917000,071412917052,Kołbiel,6,2
071412917000,071412917062,Osieck,6,2
071412917000,071412917072,Sobienie-Jeziory,6,2
071412917000,071412917082,Wiązowna,6,2
071412900000,071412934000,Powiat wołomiński,5,1
071412934000,071412934011,Kobyłka,6,1
071412934000,071412934021,Marki,6,1
071412934000,071412934031,Ząbki,6,1
071412934000,071412934041,Zielonka,6,1
071412934000,071412934052,Dąbrówka,6,2
071412934000,071412934062,Jadów,6,2
071412934000,071412934072,Klembów,6,2
071412934000,071412934082,Poświętne,6,2
071412934000,071412934093,Radzymin,6,3
071412934093,071412934094,Radzymin - miasto,6,4
071412934093,071412934095,Radzymin - obszar wiejski,6,5
071412934000,071412934102,Strachówka,6,2
071412934000,071412934113,Tłuszcz,6,3
071412934113,071412934114,Tłuszcz - miasto,6,4
071412934113,071412934115,Tłuszcz - obszar wiejski,6,5
071412934000,071412934123,Wołomin,6,3
071412934123,071412934124,Wołomin - miasto,6,4
071412934123,071412934125,Wołomin - obszar wiejski,6,5
071410000000,071413000000,PODREGION WARSZAWSKI ZACHODNI,4,
071413000000,071413005000,Powiat grodziski,5,1
071413005000,071413005011,Milanówek,6,1
071413005000,071413005021,Podkowa Leśna,6,1
